time_accessed,tweet_id,full_text,created_at,geo,place_name,coordinates,user_location
2021-10-22 15:52,1.45E+18,What a cool photo. His best mask imo. https://t.co/SI0w0wfVZ7,2021-10-19 14:51,,Springhill,,Canada🇨🇦
2021-10-22 15:52,1.45E+18,"Governments are supposed to work for the people. Given the Sask. Party's abject failure to protect the people of the province ‐ the public have every right to know what recommendations the Chief Medical Health Officer has made.

🗞https://t.co/Q4fN79cVSG
#skpoli",2021-10-19 14:50,,Saskatchewan,,"Saskatchewan, Canada"
2021-10-22 15:52,1.45E+18,"Sure, Ontario could have mass vaccine clinics for students during the school day like we’ve done for generations, but why do that when you could simply make it needlessly complicated for no apparent reason? https://t.co/rWeogy4AHp",2021-10-19 14:46,,Toronto,,"The Annex, Toronto"
2021-10-22 15:52,1.45E+18,@AlexanderQuon @SLangeneggerCBC @CBCSaskatoon They ought to be dumping truckloads of rapid tests in Warman.  Warman is Covid central right now.,2021-10-19 14:46,,Spiritwood No. 496,,The 824 up in the house
2021-10-22 15:52,1.45E+18,"@AHiddyCBC @SLangeneggerCBC The man cannot make a timely decision. It takes Moe and his government forever to recover from a mistake, a Covid moves too fast for these guys to keep up.",2021-10-19 14:43,,Spiritwood No. 496,,The 824 up in the house
2021-10-22 15:52,1.45E+18,"An oasis of calm. Who would have thought that was possible post COVID but here we are 🥰🥰🥰🥰

#parttimechildcare #preschool #childcaretoronto #coworkingspace #communitylove #memberlove #toronto #beacheseastyork https://t.co/IaFa5PHdbW",2021-10-19 14:40,"{'type': 'Point', 'coordinates': [43.6858625, -79.3126313]}",Toronto,"{'type': 'Point', 'coordinates': [-79.3126313, 43.6858625]}","Toronto, Ontario"
2021-10-22 15:52,1.45E+18,"Vaccine passports +ID are compulsory almost everywhere I’ve been in Canada, and they are about to close the transport loopholes. They make me feel safe. I actually don’t feel protected where they’re not required.",2021-10-19 14:37,,Vancouver,,Plague Island & Hermit City
2021-10-22 15:52,1.45E+18,@badcookbook @Mrhockey1231 @ChrisInToronto1 @HurleyOCHUCUPE @DFisman There’s a great webinar on Sunday with amazing experts like @GosiaGasperoPhD @jvipondmd @DrEricDing @jljcolorado that will talk about the problems &amp; all the ways we can eradicate Covid. I recommend this to anyone who is an advocate or an upset union member https://t.co/wIsFTq86g1 https://t.co/s9QVcCiriG,2021-10-19 14:37,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 15:52,1.45E+18,"THE 5280’s MISSED GAME THOUGHTS:

@Avalanche vs. @StLouisBlues from 16/10/2021 - 5-3 L

With a few guys out, it was tough slugging for the Avs. Landy picks up 2 games for his boarding call on Dach, N8 still out with Covid + others missing as well. 

They found a way to make…1/3",2021-10-19 14:37,,Calgary,,Somewhere in The Mountains 🏔
2021-10-22 15:52,1.45E+18,UK under pressure to reimpose restrictions as #COVID19 cases soar https://t.co/tB8Vu4Fcqh via @AJEnglish #travel,2021-10-19 14:35,,Sidney,,Everywhere
2021-10-22 15:52,1.45E+18,"Sunday was my first time back at a major league sporting event since Covid hit. Easy entry/vaccine check, masks on in the stadium, big Whitecaps win — great to be back! https://t.co/Px6rMFjPoB",2021-10-19 14:33,,BC Place,,X̱wáýx̱way(unceded)/Vancouver
2021-10-22 15:52,1.45E+18,@LauraBrownCTV I’m fully vaccinated… Less concerned than I was but still worried about exposure and still following all of the guidelines including mask wearing etc.,2021-10-19 14:30,,Moncton,,EVERYWHERE
2021-10-22 15:52,1.45E+18,"@GaucherMeg They are graduating in a pandemic, so they’re fine? Also, instead of asking for more resilient students, law schools should treat their students better.",2021-10-19 14:26,,Ottawa,,mostly Ottawa
2021-10-22 15:52,1.45E+18,"...COVID-19. Of those, 14 people are in hospital, including four in ICU.

On October 18, NSHA’s labs completed 2,152 tests.",2021-10-19 14:22,,Halifax,,"Halifax, NS Canada"
2021-10-22 15:52,1.45E+18,"participating in social activities.
The Nova Scotia Health Authority (NSHA) is also reporting a small outbreak at Valley Regional Hospital in Kentville. Three patients in a non-COVID unit have tested positive for COVID-19. Two of the three cases are asymptomatic. One ...",2021-10-19 14:20,,Halifax,,"Halifax, NS Canada"
2021-10-22 15:52,1.45E+18,"""Ontario is reporting 328 new COVID-19 cases on Tuesday as the seven-day average continues to drop.""
#Ontario
 https://t.co/mRao7Xc8ai",2021-10-19 14:20,,Toronto,,Toronto 🇨🇦
2021-10-22 15:52,1.45E+18,"Today, October 19, Nova Scotia is reporting 12 new cases of COVID-19 and 33 recoveries.
There are eight cases in Central Zone and four cases in Western Zone.
There is community spread in Central Zone, primarily among people aged 20 to 40 who are unvaccinated and ... https://t.co/fKSb2GQskw",2021-10-19 14:20,,Halifax,,"Halifax, NS Canada"
2021-10-22 15:52,1.45E+18,"Oct 19 Nova Scotia reporting 12 new cases of COVID-19/187 active cases/14 are in hospital, four of whom in ICU/More To Follow https://t.co/sMJFctF2yC",2021-10-19 14:19,,Halifax,,"Halifax, NS Canada"
2021-10-22 15:52,1.45E+18,"Shoppers Drug Mart Flu Shot - went through the rigamarole of trying to book a flu shot. So, you complete all the information and assessment form to get an email and PIN.  But you still have to find somewhere that has the vaccine 🙄🙄🙄",2021-10-19 14:18,,Ramara,,"Brechin, Ontario, Canada"
2021-10-22 15:52,1.45E+18,@bigslicksprayin @bigbushelsag Not to mention going to winkler gives people covid. 😏,2021-10-19 14:14,,Montcalm,,"Red River Valley, MB "
2021-10-22 15:52,1.45E+18,"#cbridge #health expert survey reveals significant concern for people with #heartdisease or #stroke. Essential #CardiovascularResearch &amp; care difficult to access &amp; delayed during #COVID19 #pandemic adverse consequences expected .@OntHeartDocs @SCC_CCS 
https://t.co/uPwK6368fD https://t.co/USyTIBIiko",2021-10-19 14:11,,Cambridge,,"Cambridge, Ontario, Canada"
2021-10-22 15:52,1.45E+18,@GraphicMatt @TorontoStar COVID has clearly shown out govt is barely functional. #raisemppsalary #raisempsalary,2021-10-19 14:11,,Toronto,,"Toronto, ON, Canada"
2021-10-22 15:52,1.45E+18,@BikeOttawa @FBorgal @ianrbuck @mplsFietser @googlemaps The active living covid recovery funding?,2021-10-19 14:10,,Ottawa,,"Algonquin Territory, Ottawa ON"
2021-10-22 15:52,1.45E+18,@bigbushelsag @RonKrahn I wouldn’t subject my kids to those covid tests. They swabbed Wyatt once before covid was even a thing and no way am I letting them do that to him again for no reason,2021-10-19 14:10,,Montcalm,,"Red River Valley, MB "
2021-10-22 15:52,1.45E+18,"18 y/o is booking flights to come home for Christmas. Reminded her she needs the #ArriveCan app &amp; a neg #PCRtest.

She had #COVID in Feb, is fully vaxxed &amp; still needs to spend ~$225 for a test. This requirement is a deterrent. #cdnpoli",2021-10-19 14:10,,Regina,,ᐅᐢᑲᓇ  ᑳ ᐊᓴᐢᑌᑭ
2021-10-22 15:52,1.45E+18,"I got the shot! 💉 Did you know that in Canada, an average of 12,200 hospitalizations and 3,500 deaths related to the flu occur each year?

Be sure to get your flu shot to protect yourself and your loved ones!

#flushot #vaccine #stayhealthy #FluShot @LoblawsON @ShopprsDrugMart https://t.co/yqefeYf9mC",2021-10-19 14:08,,Toronto,,"Toronto, Canada"
2021-10-22 15:52,1.45E+18,"#cbridge #health expert survey reveals significant concern for people with #heartdisease or #stroke. Essential #CardiovascularResearch &amp; care difficult to access &amp; delayed during #COVID19 #pandemic adverse consequences expected .@OntHeartDocs @SCC_CCS
https://t.co/uPwK6368fD",2021-10-19 14:07,,Cambridge,,"Cambridge, Ontario, Canada"
2021-10-22 15:52,1.45E+18,Why is the Red Deer Election results still at 93%? Also will Barnstable be required to wear a mask and be vaxxed to attend council meetings @CityofRedDeer ?,2021-10-19 14:04,,Red Deer,,"Red Deer, Alberta"
2021-10-22 15:52,1.45E+18,MALCOLM: A sensational approach to COVID numbers only increases public skepticism https://t.co/1mVMwCXvTz via @truenorthcentre,2021-10-19 14:04,,Pelham,,"Niagara, Ontario, Canada"
2021-10-22 15:52,1.45E+18,"@MelissaDeGenova @pfak @fabulavancouver @JesseStewart444 @CherylZiola @HChristie2104 @JanetBrown980 @johnrstreit @jarmstrongbc @charlesadler @dvbia @kennedystewart The push to condemn people who share thier experiences with theft/violence etc in this city is one of the strangest things to come out of this pandemic. Look how Katie Lewis was treated after she was attacked. 

Some well known voices in this space still owe her an apology.",2021-10-19 14:03,,Vancouver,,"Vancouver, British Columbia"
2021-10-22 15:52,1.45E+18,"@JulieSLalonde My entire Hep-B vaccine was via school clinics during the day. 3 shots. I still remember the video. 

https://t.co/JOSeWX898Y",2021-10-19 14:01,,Quinte West,,"Ontario, Canada"
2021-10-22 15:52,1.45E+18,"@adriandix without covid what would you report on, oh!? You don’t know‼️ Try #MentalHealthMatters #opioidcrisis #seniorscare #teensuicide OH you know nothing about these? #timetolearn @ReneeMerrifiel3 @bcliberals @TerryLake19 @BruceBanman https://t.co/34YWOJnd7J",2021-10-19 14:01,,Abbotsford,,"Abbotsford, British Columbia"
2021-10-22 15:52,1.45E+18,"If the #chickenpox #vaccine lasts 20 years, why not the #COVID19 shot? #VaccinesSaveLives  https://t.co/Fr1goJuJWD",2021-10-19 13:55,,Pelham,,"Niagara, Ontario, Canada"
2021-10-22 15:52,1.45E+18,"This:
https://t.co/5MWo88x5CD",2021-10-19 13:54,,Fredericton,,Fredericton
2021-10-22 15:52,1.45E+18,"4th shot laters for Covid19 vaccine. Pede na mag dine in at manood ng sine after. Yey! Hello, James Bond movie.",2021-10-19 13:52,,Kincardine,,anywhere but really nowhere
2021-10-22 15:52,1.45E+18,"@ColinDMello Ontario has had the most people leaving &amp; relocating to other areas of Canada, than any other province, this year. 🤔 The Maritimes are gaining the most newcomers. Quality of life is so important. If the pandemic has taught us anything, it’s to cherish and love what matters.",2021-10-19 13:52,,Ottawa,,Un-ceded Algonquin Territory
2021-10-22 15:52,1.45E+18,@TabithaHWells Don't get it now. It's cute but you're doing everything with your hands. Plus it's covid-times so you have to use hand sanitizer everywhere and that's hand tattoo's nemesis.,2021-10-19 13:48,,Toronto,,
2021-10-22 15:52,1.45E+18,"A man I'm really good friends with just told me him and another friend of mine ""have links"" to fake covid vaccination papers. 

I'm disgusted. And idk why the hell you'd tell me that",2021-10-19 13:47,,Toronto,,"Toronto, Ontario"
2021-10-22 15:52,1.45E+18,"https://t.co/lX4A6KGDrU 
Saturday November 13th 
Hope Cinema 
Hope BC
@ASWCANADA returns to action!
Covid safety protocols in effect 
MUST BE FULLY VACCINATED!

@FraserVN @BraydonGoss @JayceDArcy @AzeemTD @WrestleAngelica @ChrisRyseck @gmstarr @HopeBCca #HopeBC #FraserValley #BC https://t.co/qFPGvjrZdp",2021-10-19 13:47,,Vancouver,,"Vancouver, British Columbia"
2021-10-22 15:52,1.45E+18,"My staff and I can help you print and laminate your enhanced vaccine certificate.

Our community office at 120 Lakeshore Road West in #PortCredit is open from Monday to Friday, 9:30 a.m to 5:00 p.m.

You can also make an appointment:
📱 905-274-8228
💻 Rudy.Cuzzetto@pc.ola.org",2021-10-19 13:45,,Mississauga,,"Mississauga, Ontario"
2021-10-22 15:52,1.45E+18,"If you don’t have a mobile phone, you can use a printed copy of your enhanced vaccine certificate (with an official QR code), together with personal identification, to confirm your #COVID19ON vaccination status. #MississaugaLakeshore https://t.co/RquestqUhe",2021-10-19 13:45,,Mississauga,,"Mississauga, Ontario"
2021-10-22 15:52,1.45E+18,"For those who want to stop stressing about hockey game attendance (during a pandemic), here is Candace Parker and her daughter Lailaa after the Chicago Sky won the WNBA Championship! https://t.co/enkxD2yYjT",2021-10-19 13:43,,Mississippi Mills,,"Ottawa, ON"
2021-10-22 15:52,1.45E+18,@SolNataMD When the dear leader lied about Covid for political advantage.,2021-10-19 13:43,,Maple Ridge,,"Maple Ridge, British Columbia"
2021-10-22 15:52,1.45E+18,"""Mr Mukhopadhyay says Mr #Modi has used the pandemic ""as a great opportunity to promote his cult"".

""Since [the] vaccine is the only protection available against Covid-19, by putting his photo on the certificate, he wants to be seen as the people's saviour,"" #India #BJP #RSS",2021-10-19 13:43,,Surrey,,"Surrey, BC, Canada"
2021-10-22 15:52,1.45E+18,"@ZiikZiiii @HurleyOCHUCUPE I started the pandemic praising the NDP. The 1st few months, France Gelinas kept saying she would eventually call out Ford but when the time came, new excuses were created about why it was better to wait to criticize &amp; eventually she said it wasn’t worth saying anything at all. https://t.co/n372N1KwMK https://t.co/URzrKeb02W",2021-10-19 13:42,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 15:52,1.45E+18,"Editorial: How to handle an anti-vaccine ‘stay-at-home’ protest against schools

https://t.co/TJuWEBAftL",2021-10-19 13:39,,Toronto,,"Toronto, and Vancouver Canada"
2021-10-22 15:52,1.45E+18,"""Suppose I am not your supporter... I do not like you but I must carry this. Why? Where is the freedom of people?"" she asked at a press conference.

""You made your photo compulsory on #Covid certificates. Now put it on death certificates too,"" she added."" #Modi #India #BJP",2021-10-19 13:38,,Surrey,,"Surrey, BC, Canada"
2021-10-22 15:52,1.45E+18,"""Mr Modi is not our first PM and this is not India's first vaccination programme. But the campaign against #Covid_19 and the vaccine programme is being projected as a one-man show, a propaganda tool for the prime minister."" #Modi #India #BJP #RSS #Covid19 #vaccines #Hindutva https://t.co/dZKFYuNmtT",2021-10-19 13:34,,Surrey,,"Surrey, BC, Canada"
2021-10-22 15:52,1.45E+18,Native of Jamaica. #RIP. https://t.co/waqXT638bn,2021-10-19 13:30,,Toronto,,"Toronto, Ontario"
2021-10-22 15:52,1.45E+18,"Natural immunity is good. Getting vaccinated after being sick with COVID-19 is better.

https://t.co/esEq2b173i",2021-10-19 13:26,,Toronto,,"Toronto, and Vancouver Canada"
2021-10-22 15:52,1.45E+18,Ford Hails Vaccine Success; Visits Timmins Hospital: Premier Doug Ford said that Ontario has reached yet another incredible milestone in its vaccine rollout — 22 million COVID-19 vaccines have been administered! He tweeted: “Together we… https://t.co/gT1yP0DHU5 #Canada #Ontario,2021-10-19 13:24,"{'type': 'Point', 'coordinates': [43.7742911, -79.7164011]}",Brampton,"{'type': 'Point', 'coordinates': [-79.7164011, 43.7742911]}",Toronto
2021-10-22 15:52,1.45E+18,"@jkenney How the ""Recovery"" is going. Keep focusing on your own self agrandizement Nero. #ResignKenney #COVID19AB
https://t.co/Y4SHc2CZrc",2021-10-19 13:20,,Gatineau,,North Turtle Island
2021-10-22 15:52,1.45E+18,"I'm looking at #flight options from St. John's #YYT to Winnipeg #YWG, and it might be cheaper to just buy a fucking house here... Flying during a #pandemic is some real bullshit. #Newfoundland",2021-10-19 13:20,,"Division No.  1, Subd. E",,"Winnipeg, Manitoba"
